No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir
2237,2010,4,4,4,191,-1,7,1010,cv,0.89,0,0
2238,2010,4,4,5,180,-1,6,1010,cv,1.78,0,0
2239,2010,4,4,6,200,0,5,1010,NW,3.13,0,0
2240,2010,4,4,7,170,0,7,1011,NW,4.92,0,0
2241,2010,4,4,8,197,1,11,1011,NE,1.79,0,0
2242,2010,4,4,9,184,0,13,1012,NE,4.92,0,0
2243,2010,4,4,10,167,-3,16,1011,NE,8.94,0,0
2244,2010,4,4,11,111,-8,17,1011,cv,1.79,0,0
2245,2010,4,4,12,92,-8,19,1010,NW,4.02,0,0
2246,2010,4,4,13,44,-11,20,1009,NW,7.15,0,0
2247,2010,4,4,14,41,-13,21,1009,cv,1.79,0,0
2248,2010,4,4,15,34,-11,21,1008,SE,1.79,0,0
2249,2010,4,4,16,27,-11,22,1008,SE,3.58,0,0
2250,2010,4,4,17,32,-13,21,1007,SE,6.71,0,0
2251,2010,4,4,18,43,-10,20,1008,SE,10.73,0,0
2252,2010,4,4,19,61,-11,16,1008,SE,14.75,0,0
2253,2010,4,4,20,70,-8,14,1009,SE,16.54,0,0
2254,2010,4,4,21,87,-7,15,1009,SE,19.67,0,0
2255,2010,4,4,22,98,2,14,1010,SE,24.59,0,0
2256,2010,4,4,23,173,2,13,1010,SE,28.61,0,0
2257,2010,4,5,0,199,2,12,1010,SE,31.74,0,0
2258,2010,4,5,1,177,1,11,1011,SE,34.87,0,0
2259,2010,4,5,2,169,1,11,1011,SE,39.79,0,0
2260,2010,4,5,3,187,0,10,1012,cv,0.89,0,0
2261,2010,4,5,4,166,0,8,1011,cv,1.78,0,0
2262,2010,4,5,5,161,0,9,1011,SE,1.79,0,0
2263,2010,4,5,6,169,1,7,1012,SE,3.58,0,0
2264,2010,4,5,7,180,1,7,1013,cv,0.89,0,0
2265,2010,4,5,8,166,2,10,1013,cv,1.78,0,0
2266,2010,4,5,9,185,1,13,1013,NW,1.79,0,0
2267,2010,4,5,10,166,0,14,1013,cv,1.79,0,0
2268,2010,4,5,11,171,0,15,1012,SE,1.79,0,0
2269,2010,4,5,12,176,1,16,1012,SE,5.81,0,0
2270,2010,4,5,13,186,1,16,1011,SE,10.73,0,0
2271,2010,4,5,14,142,1,16,1011,SE,15.65,0,0
2272,2010,4,5,15,121,2,15,1011,SE,20.57,0,0
2273,2010,4,5,16,130,2,14,1012,SE,26.38,0,0
2274,2010,4,5,17,132,2,13,1014,SE,29.51,0,0
2275,2010,4,5,18,126,4,8,1016,NE,8.05,0,1
2276,2010,4,5,19,47,4,8,1018,SE,3.13,0,2
2277,2010,4,5,20,25,4,8,1020,NE,3.13,0,0
2278,2010,4,5,21,23,4,8,1022,SE,3.13,0,0
2279,2010,4,5,22,20,4,6,1023,cv,0.89,0,0
2280,2010,4,5,23,18,3,7,1024,SE,1.79,0,0
2281,2010,4,6,0,30,2,6,1024,cv,0.89,0,0
2282,2010,4,6,1,14,-3,7,1024,NW,3.13,0,0
2283,2010,4,6,2,12,-7,7,1025,NW,7.15,0,0
2284,2010,4,6,3,18,-7,6,1025,NW,10.28,0,0
2285,2010,4,6,4,19,-8,6,1026,NW,14.3,0,0
2286,2010,4,6,5,33,-11,6,1026,NW,19.22,0,0
2287,2010,4,6,6,26,-12,5,1027,NW,24.14,0,0
2288,2010,4,6,7,24,-13,7,1027,NW,29.95,0,0
2289,2010,4,6,8,28,-14,9,1028,NW,37.1,0,0
2290,2010,4,6,9,27,-16,11,1028,NW,45.15,0,0
2291,2010,4,6,10,19,-16,12,1028,NW,54.98,0,0
2292,2010,4,6,11,16,-17,13,1027,NW,62.13,0,0
2293,2010,4,6,12,15,-14,13,1026,cv,1.79,0,0
2294,2010,4,6,13,16,-15,14,1025,NE,4.92,0,0
2295,2010,4,6,14,16,-17,16,1024,NW,5.81,0,0
2296,2010,4,6,15,15,-17,16,1024,NW,12.96,0,0
2297,2010,4,6,16,17,-17,16,1023,NW,18.77,0,0
2298,2010,4,6,17,12,-17,15,1024,NW,22.79,0,0
2299,2010,4,6,18,15,-15,14,1023,NW,25.92,0,0
2300,2010,4,6,19,17,-17,13,1024,cv,0.45,0,0
2301,2010,4,6,20,23,-15,13,1025,NW,3.13,0,0
2302,2010,4,6,21,19,-11,11,1025,NE,1.79,0,0
2303,2010,4,6,22,24,-8,8,1025,cv,0.89,0,0
2304,2010,4,6,23,34,-10,8,1025,cv,1.78,0,0
2305,2010,4,7,0,52,-5,5,1025,NE,0.89,0,0
2306,2010,4,7,1,55,-9,6,1025,cv,0.45,0,0
2307,2010,4,7,2,69,-9,4,1024,cv,1.34,0,0
2308,2010,4,7,3,87,-8,3,1024,NE,0.89,0,0
2309,2010,4,7,4,102,-7,4,1024,cv,0.89,0,0
2310,2010,4,7,5,79,-7,3,1024,NE,0.89,0,0
2311,2010,4,7,6,75,-7,1,1024,NW,1.79,0,0
2312,2010,4,7,7,68,-3,3,1025,NE,0.89,0,0
2313,2010,4,7,8,78,-5,6,1025,cv,0.89,0,0
2314,2010,4,7,9,101,-5,10,1024,SE,1.79,0,0
2315,2010,4,7,10,114,-5,12,1024,cv,1.79,0,0
2316,2010,4,7,11,135,-4,15,1022,SE,3.13,0,0
2317,2010,4,7,12,140,-4,17,1021,SE,8.05,0,0
2318,2010,4,7,13,118,-5,19,1019,SE,15.2,0,0
2319,2010,4,7,14,108,-7,20,1018,SE,24.14,0,0
2320,2010,4,7,15,103,-7,20,1017,SE,33.97,0,0
2321,2010,4,7,16,94,-7,20,1015,SE,42.91,0,0
2322,2010,4,7,17,90,-8,20,1014,SE,50.96,0,0
2323,2010,4,7,18,87,-7,19,1014,SE,59.01,0,0
2324,2010,4,7,19,80,-8,18,1014,SE,63.93,0,0
2325,2010,4,7,20,84,-6,16,1014,SE,68.85,0,0
2326,2010,4,7,21,96,-4,16,1015,SE,74.66,0,0
2327,2010,4,7,22,110,-3,15,1015,SE,81.81,0,0
2328,2010,4,7,23,104,-2,14,1015,SE,88.96,0,0
2329,2010,4,8,0,97,-1,13,1014,SE,94.77,0,0
2330,2010,4,8,1,84,-1,12,1013,SE,98.79,0,0
2331,2010,4,8,2,74,-1,11,1012,SE,102.81,0,0
2332,2010,4,8,3,74,-1,10,1012,SE,105.94,0,0
2333,2010,4,8,4,67,-1,10,1011,SE,109.96,0,0
2334,2010,4,8,5,69,-1,9,1011,SE,113.09,0,0
2335,2010,4,8,6,69,0,8,1011,SE,116.22,0,0
2336,2010,4,8,7,75,0,9,1011,SE,119.35,0,0
2337,2010,4,8,8,78,1,10,1011,SE,123.37,0,0
2338,2010,4,8,9,91,1,12,1010,SE,126.5,0,0
2339,2010,4,8,10,107,1,13,1010,SE,129.63,0,0
2340,2010,4,8,11,107,1,14,1009,SE,134.55,0,0
2341,2010,4,8,12,127,1,17,1008,SE,138.57,0,0
2342,2010,4,8,13,132,0,18,1007,SE,143.49,0,0
2343,2010,4,8,14,128,1,19,1006,SE,148.41,0,0
2344,2010,4,8,15,122,1,20,1005,SE,152.43,0,0
2345,2010,4,8,16,113,1,21,1003,SE,159.58,0,0
2346,2010,4,8,17,105,1,21,1003,SE,165.39,0,0
2347,2010,4,8,18,127,1,20,1003,SE,168.52,0,0
2348,2010,4,8,19,144,2,19,1003,SE,170.31,0,0
2349,2010,4,8,20,158,3,17,1005,cv,0.89,0,0
2350,2010,4,8,21,141,4,16,1006,NW,1.79,0,0
2351,2010,4,8,22,124,4,15,1006,SE,1.79,0,0
2352,2010,4,8,23,131,4,16,1008,cv,1.79,0,0
2353,2010,4,9,0,150,3,15,1007,NE,3.13,0,0
2354,2010,4,9,1,137,4,15,1008,NE,7.15,0,0
2355,2010,4,9,2,128,3,15,1009,NE,10.28,0,0
2356,2010,4,9,3,103,0,16,1009,NE,16.09,0,0
2357,2010,4,9,4,60,2,14,1011,NW,4.92,0,0
2358,2010,4,9,5,50,2,13,1011,NE,4.92,0,0
2359,2010,4,9,6,63,1,13,1011,NE,10.73,0,0
2360,2010,4,9,7,77,2,12,1011,NE,16.54,0,0
2361,2010,4,9,8,62,0,13,1012,NE,22.35,0,0
2362,2010,4,9,9,58,-1,14,1012,NE,26.37,0,0
2363,2010,4,9,10,77,6,13,1013,SE,8.05,0,0
2364,2010,4,9,11,131,3,11,1013,SE,15.2,0,0
2365,2010,4,9,12,121,3,10,1012,SE,24.14,0,0
2366,2010,4,9,13,81,3,10,1012,SE,29.06,0,0
2367,2010,4,9,14,77,3,10,1011,SE,33.98,0,0
2368,2010,4,9,15,67,3,9,1011,SE,38,0,0
2369,2010,4,9,16,66,3,9,1011,SE,42.02,0,0
2370,2010,4,9,17,60,2,8,1011,SE,45.15,0,0
2371,2010,4,9,18,71,2,8,1011,SE,48.28,0,0
2372,2010,4,9,19,94,2,8,1012,SE,50.07,0,0
2373,2010,4,9,20,90,2,8,1013,NE,1.79,0,0
2374,2010,4,9,21,85,2,8,1014,cv,0.89,0,0
2375,2010,4,9,22,75,2,8,1015,NE,0.89,0,0
2376,2010,4,9,23,79,2,8,1015,NW,0.89,0,0
2377,2010,4,10,0,91,2,8,1016,NW,2.68,0,0
2378,2010,4,10,1,89,3,7,1017,NW,5.81,0,0
2379,2010,4,10,2,102,3,8,1017,NW,7.6,0,0
2380,2010,4,10,3,49,0,8,1017,NW,11.62,0,0
2381,2010,4,10,4,14,-8,8,1018,NE,5.81,0,0
2382,2010,4,10,5,14,-10,7,1019,NE,10.73,0,0
2383,2010,4,10,6,16,-10,7,1020,NE,15.65,0,0
2384,2010,4,10,7,14,-11,7,1020,NE,21.46,0,0
2385,2010,4,10,8,22,-12,8,1021,NE,26.38,0,0
2386,2010,4,10,9,17,-11,10,1021,NW,3.13,0,0
2387,2010,4,10,10,16,-13,11,1020,cv,1.79,0,0
2388,2010,4,10,11,19,-13,13,1019,NW,4.02,0,0
2389,2010,4,10,12,19,-13,13,1018,NW,5.81,0,0
2390,2010,4,10,13,24,-13,14,1017,NW,7.6,0,0
2391,2010,4,10,14,22,-13,16,1016,SE,3.13,0,0
2392,2010,4,10,15,22,-13,16,1015,SE,7.15,0,0
2393,2010,4,10,16,32,-13,15,1015,SE,14.3,0,0
2394,2010,4,10,17,30,-14,15,1015,SE,20.11,0,0
2395,2010,4,10,18,24,-14,14,1015,SE,25.92,0,0
2396,2010,4,10,19,29,-8,12,1016,SE,30.84,0,0
2397,2010,4,10,20,56,-4,11,1016,SE,37.99,0,0
2398,2010,4,10,21,58,-5,10,1018,SE,46.04,0,0
2399,2010,4,10,22,53,-6,8,1019,SE,51.85,0,0
2400,2010,4,10,23,37,-6,8,1018,SE,55.87,0,0
2401,2010,4,11,0,39,-5,7,1018,SE,59.89,0,0
2402,2010,4,11,1,40,-4,7,1018,SE,63.91,0,0
2403,2010,4,11,2,44,-3,6,1018,SE,67.93,0,0
2404,2010,4,11,3,48,-3,6,1017,SE,71.06,0,0
2405,2010,4,11,4,54,-3,6,1017,SE,75.98,0,0
2406,2010,4,11,5,73,-2,6,1018,SE,79.11,0,0
2407,2010,4,11,6,89,-1,6,1018,SE,82.24,0,1
2408,2010,4,11,7,80,0,5,1018,SE,85.37,0,2
2409,2010,4,11,8,84,1,5,1019,SE,89.39,0,3
2410,2010,4,11,9,91,1,5,1019,SE,91.18,0,4
2411,2010,4,11,10,68,2,5,1019,SE,92.97,0,5
2412,2010,4,11,11,67,2,6,1019,SE,96.99,0,6
2413,2010,4,11,12,75,1,5,1019,SE,100.12,0,0
2414,2010,4,11,13,68,1,6,1017,SE,104.14,0,0
2415,2010,4,11,14,63,1,7,1017,cv,0.89,0,0
2416,2010,4,11,15,57,1,7,1016,cv,1.78,0,0
2417,2010,4,11,16,50,1,8,1015,NW,1.79,0,0
2418,2010,4,11,17,63,2,7,1015,NE,1.79,0,0
2419,2010,4,11,18,81,2,7,1015,NE,3.58,0,0
2420,2010,4,11,19,78,3,7,1015,NW,1.79,0,0
2421,2010,4,11,20,79,2,7,1016,NW,3.58,0,0
2422,2010,4,11,21,87,2,6,1015,NE,1.79,0,0
2423,2010,4,11,22,86,2,7,1015,NW,1.79,0,0
2424,2010,4,11,23,86,3,6,1015,NW,3.58,0,0
2425,2010,4,12,0,87,2,6,1014,cv,0.45,0,0
2426,2010,4,12,1,84,2,6,1014,cv,0.9,0,0
2427,2010,4,12,2,86,3,7,1014,NW,1.79,0,0
2428,2010,4,12,3,108,3,6,1015,NW,3.58,0,0
2429,2010,4,12,4,116,4,7,1015,NW,5.37,0,1
2430,2010,4,12,5,105,4,6,1014,NW,7.16,0,0
2431,2010,4,12,6,95,4,6,1015,NW,8.95,0,0
2432,2010,4,12,7,44,4,6,1016,NW,12.08,0,0
2433,2010,4,12,8,33,3,7,1017,NW,17,0,0
2434,2010,4,12,9,23,-2,7,1017,NW,21.02,0,0
2435,2010,4,12,10,22,-3,8,1017,NW,29.07,0,0
2436,2010,4,12,11,42,-8,8,1018,NW,34.88,0,0
2437,2010,4,12,12,88,-13,8,1017,NW,44.71,0,0
2438,2010,4,12,13,40,-15,11,1018,NW,57.67,0,0
2439,2010,4,12,14,25,-12,9,1018,NW,70.63,0,0
2440,2010,4,12,15,29,-14,9,1018,NW,84.49,0,0
2441,2010,4,12,16,31,-16,10,1018,NW,98.35,0,0
2442,2010,4,12,17,23,-15,9,1018,NW,109.53,0,0
2443,2010,4,12,18,14,-12,8,1020,NW,118.47,0,0
2444,2010,4,12,19,14,-13,6,1022,NW,128.3,0,0
2445,2010,4,12,20,12,-13,6,1023,NW,136.35,0,0
2446,2010,4,12,21,11,-14,5,1024,NW,143.5,0,0
2447,2010,4,12,22,8,-14,5,1025,NW,150.65,0,0
2448,2010,4,12,23,7,-14,4,1025,NW,156.46,0,0
2449,2010,4,13,0,8,-14,4,1026,NW,162.27,0,0
2450,2010,4,13,1,11,-13,4,1026,NW,170.32,0,0
2451,2010,4,13,2,14,-13,3,1026,NW,175.24,0,0
2452,2010,4,13,3,13,-14,3,1026,NW,180.16,0,0
2453,2010,4,13,4,13,-14,2,1026,NW,183.29,0,0
2454,2010,4,13,5,16,-15,2,1027,NW,187.31,0,0
2455,2010,4,13,6,14,-15,2,1027,NW,190.44,0,0
2456,2010,4,13,7,14,-14,4,1028,NW,194.46,0,0
2457,2010,4,13,8,19,-17,6,1028,NW,199.38,0,0
2458,2010,4,13,9,12,-20,7,1028,NW,209.21,0,0
2459,2010,4,13,10,13,-21,8,1028,NW,218.15,0,0
2460,2010,4,13,11,15,-22,9,1028,NW,229.33,0,0
2461,2010,4,13,12,14,-22,10,1027,NW,239.16,0,0
2462,2010,4,13,13,13,-22,10,1027,NW,251.23,0,0
2463,2010,4,13,14,12,-20,11,1026,NW,262.41,0,0
2464,2010,4,13,15,11,-20,11,1026,NW,272.24,0,0
2465,2010,4,13,16,13,-19,11,1025,NW,280.29,0,0
2466,2010,4,13,17,13,-19,10,1025,NW,285.21,0,0
2467,2010,4,13,18,13,-18,9,1025,NW,288.34,0,0
2468,2010,4,13,19,17,-16,8,1026,NE,1.79,0,0
2469,2010,4,13,20,31,-11,5,1026,SE,1.79,0,0
2470,2010,4,13,21,47,-11,4,1028,SE,3.58,0,0
2471,2010,4,13,22,68,-15,6,1029,SE,5.37,0,0
2472,2010,4,13,23,69,-16,4,1029,cv,0.89,0,0
2473,2010,4,14,0,100,-8,1,1029,cv,1.78,0,0
2474,2010,4,14,1,81,-12,1,1029,NW,1.79,0,0
2475,2010,4,14,2,55,-7,0,1029,cv,0.89,0,0
2476,2010,4,14,3,48,-8,1,1029,NE,0.89,0,0
2477,2010,4,14,4,42,-7,1,1029,cv,0.89,0,0
2478,2010,4,14,5,39,-11,2,1029,NW,0.89,0,0
2479,2010,4,14,6,26,-8,1,1029,NW,2.68,0,0
2480,2010,4,14,7,24,-7,3,1029,NW,4.47,0,0
2481,2010,4,14,8,25,-10,5,1030,NE,3.13,0,0
2482,2010,4,14,9,30,-10,6,1030,NE,4.92,0,0
2483,2010,4,14,10,43,-16,8,1030,NE,6.71,0,0
2484,2010,4,14,11,42,-16,9,1029,NE,8.5,0,0
2485,2010,4,14,12,57,-17,11,1027,NW,1.79,0,0
2486,2010,4,14,13,38,-18,12,1026,cv,1.79,0,0
2487,2010,4,14,14,41,-17,13,1025,cv,3.58,0,0
2488,2010,4,14,15,54,-17,12,1023,SE,3.13,0,0
2489,2010,4,14,16,50,-16,13,1022,cv,3.13,0,0
2490,2010,4,14,17,81,-10,13,1022,SE,4.92,0,0
2491,2010,4,14,18,96,-6,12,1022,SE,9.84,0,0
2492,2010,4,14,19,94,-4,11,1022,SE,15.65,0,0
2493,2010,4,14,20,84,-3,10,1023,SE,22.8,0,0
2494,2010,4,14,21,67,-3,10,1023,SE,28.61,0,0
2495,2010,4,14,22,70,-2,9,1023,SE,34.42,0,0
2496,2010,4,14,23,76,-1,8,1023,SE,39.34,0,0
2497,2010,4,15,0,79,-1,7,1023,SE,47.39,0,0
2498,2010,4,15,1,81,-1,6,1023,SE,53.2,0,0
2499,2010,4,15,2,84,-1,6,1023,SE,59.01,0,0
2500,2010,4,15,3,97,-1,5,1022,SE,63.03,0,0
2501,2010,4,15,4,106,0,4,1022,SE,66.16,0,0
2502,2010,4,15,5,121,0,4,1022,SE,69.29,0,0
2503,2010,4,15,6,130,0,3,1022,SE,72.42,0,0
2504,2010,4,15,7,142,1,4,1022,SE,76.44,0,0
2505,2010,4,15,8,171,1,5,1022,SE,79.57,0,0
2506,2010,4,15,9,196,1,6,1022,SE,82.7,0,0
2507,2010,4,15,10,198,1,6,1022,SE,84.49,0,0
2508,2010,4,15,11,206,1,6,1022,SE,87.62,0,0
2509,2010,4,15,12,203,2,6,1021,SE,90.75,0,0
2510,2010,4,15,13,204,1,7,1020,SE,93.88,0,0
2511,2010,4,15,14,199,1,7,1020,SE,97.01,0,0
2512,2010,4,15,15,193,1,8,1019,SE,98.8,0,0
2513,2010,4,15,16,194,2,9,1018,cv,0.89,0,0
2514,2010,4,15,17,202,1,9,1018,cv,1.78,0,0
2515,2010,4,15,18,200,2,8,1018,NE,1.79,0,0
2516,2010,4,15,19,206,1,7,1018,NW,1.79,0,0
2517,2010,4,15,20,212,2,7,1019,NE,1.79,0,0
2518,2010,4,15,21,220,1,6,1019,NE,2.68,0,0
2519,2010,4,15,22,237,1,5,1019,NE,3.57,0,0
2520,2010,4,15,23,225,1,5,1018,cv,0.89,0,0
2521,2010,4,16,0,235,1,4,1018,cv,1.34,0,0
2522,2010,4,16,1,239,0,3,1018,NW,1.79,0,0
2523,2010,4,16,2,244,0,2,1017,NW,3.58,0,0
2524,2010,4,16,3,255,0,3,1017,NW,5.37,0,0
2525,2010,4,16,4,247,1,3,1017,NW,6.26,0,0
2526,2010,4,16,5,253,1,3,1017,NW,7.15,0,0
2527,2010,4,16,6,242,1,3,1017,NW,8.94,0,0
2528,2010,4,16,7,244,2,4,1018,NW,9.83,0,0
2529,2010,4,16,8,235,3,6,1018,NW,12.96,0,0
2530,2010,4,16,9,249,3,7,1019,NW,16.09,0,0
2531,2010,4,16,10,254,4,10,1019,NE,3.13,0,0
2532,2010,4,16,11,266,4,11,1018,NE,6.26,0,0
2533,2010,4,16,12,286,3,13,1018,SE,1.79,0,0
2534,2010,4,16,13,289,3,14,1017,SE,5.81,0,0
2535,2010,4,16,14,285,3,15,1017,SE,9.83,0,0
2536,2010,4,16,15,215,3,15,1017,SE,13.85,0,0
2537,2010,4,16,16,185,3,15,1016,SE,17.87,0,0
2538,2010,4,16,17,151,3,15,1017,SE,21.89,0,0
2539,2010,4,16,18,134,4,13,1017,SE,26.81,0,0
2540,2010,4,16,19,143,5,11,1018,SE,32.62,0,0
2541,2010,4,16,20,123,5,10,1020,SE,38.43,0,0
2542,2010,4,16,21,102,5,9,1021,SE,42.45,0,0
2543,2010,4,16,22,96,4,9,1022,SE,47.37,0,0
2544,2010,4,16,23,92,5,8,1023,SE,52.29,0,0
2545,2010,4,17,0,91,4,8,1023,SE,56.31,0,0
2546,2010,4,17,1,107,4,7,1023,SE,59.44,0,0
2547,2010,4,17,2,103,3,6,1023,SE,61.23,0,0
2548,2010,4,17,3,129,3,6,1023,SE,63.02,0,0
2549,2010,4,17,4,130,2,5,1023,SE,64.81,0,0
2550,2010,4,17,5,116,2,5,1023,SE,66.6,0,0
2551,2010,4,17,6,128,2,5,1024,SE,68.39,0,0
2552,2010,4,17,7,152,2,5,1024,SE,71.52,0,0
2553,2010,4,17,8,154,2,5,1024,SE,75.54,0,0
2554,2010,4,17,9,151,2,6,1025,SE,78.67,0,0
2555,2010,4,17,10,165,2,7,1024,SE,81.8,0,0
2556,2010,4,17,11,149,2,9,1024,SE,84.93,0,0
2557,2010,4,17,12,162,2,11,1023,SE,88.06,0,0
2558,2010,4,17,13,170,3,11,1022,SE,91.19,0,0
2559,2010,4,17,14,143,3,12,1021,SE,95.21,0,0
2560,2010,4,17,15,144,4,12,1020,SE,98.34,0,0
2561,2010,4,17,16,156,4,11,1019,SE,101.47,0,0
2562,2010,4,17,17,161,5,11,1018,SE,103.26,0,0
2563,2010,4,17,18,140,5,11,1018,SE,105.05,0,0
2564,2010,4,17,19,134,5,11,1018,SE,108.18,0,0
2565,2010,4,17,20,138,5,11,1018,SE,109.97,0,0
2566,2010,4,17,21,184,5,11,1018,cv,0.89,0,0
2567,2010,4,17,22,223,5,10,1018,NW,1.79,0,0
2568,2010,4,17,23,212,5,10,1018,NW,3.58,0,0
2569,2010,4,18,0,206,5,10,1018,cv,0.89,0,0
2570,2010,4,18,1,212,6,10,1016,SE,1.79,0,0
2571,2010,4,18,2,209,6,9,1016,NW,0.89,0,0
2572,2010,4,18,3,198,7,9,1016,NW,2.68,0,0
2573,2010,4,18,4,192,7,9,1015,NW,4.47,0,0
2574,2010,4,18,5,184,6,8,1015,NW,6.26,0,0
2575,2010,4,18,6,177,7,8,1014,NE,0.89,0,0
2576,2010,4,18,7,183,7,9,1015,cv,0.45,0,0
2577,2010,4,18,8,184,6,10,1015,cv,0.9,0,0
2578,2010,4,18,9,195,6,11,1014,cv,1.79,0,0
2579,2010,4,18,10,209,6,13,1014,NW,1.79,0,0
2580,2010,4,18,11,200,6,14,1013,cv,1.79,0,0
2581,2010,4,18,12,207,6,16,1012,cv,2.68,0,0
2582,2010,4,18,13,215,6,18,1011,SE,1.79,0,0
2583,2010,4,18,14,229,6,19,1011,cv,1.79,0,0
2584,2010,4,18,15,248,6,19,1010,SE,3.13,0,0
2585,2010,4,18,16,255,6,20,1009,SE,6.26,0,0
2586,2010,4,18,17,268,6,20,1009,SE,9.39,0,0
2587,2010,4,18,18,264,7,19,1010,SE,12.52,0,0
2588,2010,4,18,19,257,7,17,1011,cv,0.45,0,0
2589,2010,4,18,20,300,7,16,1011,SE,0.89,0,0
2590,2010,4,18,21,309,7,14,1012,SE,2.68,0,0
2591,2010,4,18,22,331,8,13,1012,SE,4.47,0,0
2592,2010,4,18,23,351,8,14,1011,SE,6.26,0,0
2593,2010,4,19,0,389,8,14,1011,SE,7.15,0,0
2594,2010,4,19,1,385,8,14,1011,NE,0.89,0,0
2595,2010,4,19,2,382,9,12,1011,NE,2.68,0,0
2596,2010,4,19,3,382,9,14,1011,NW,1.79,0,0
2597,2010,4,19,4,369,8,13,1011,NW,3.58,0,0
2598,2010,4,19,5,343,8,13,1012,NW,5.37,0,0
2599,2010,4,19,6,342,8,14,1012,NW,8.5,0,0
2600,2010,4,19,7,324,8,14,1014,NW,10.29,0,1
2601,2010,4,19,8,307,9,14,1014,NE,4.92,0,2
2602,2010,4,19,9,272,8,14,1015,NE,10.73,0,3
2603,2010,4,19,10,131,8,14,1015,NE,17.88,0,0
2604,2010,4,19,11,36,6,15,1016,NE,23.69,0,0
2605,2010,4,19,12,22,6,16,1015,NE,29.5,0,0
2606,2010,4,19,13,17,6,17,1015,NE,33.52,0,0
2607,2010,4,19,14,17,6,17,1014,NE,36.65,0,0
2608,2010,4,19,15,27,8,18,1014,SE,4.02,0,0
2609,2010,4,19,16,170,9,17,1014,SE,8.94,0,0
2610,2010,4,19,17,175,9,16,1014,SE,14.75,0,0
2611,2010,4,19,18,121,7,15,1015,SE,19.67,0,0
2612,2010,4,19,19,198,9,13,1016,SE,23.69,0,0
2613,2010,4,19,20,184,9,12,1017,SE,26.82,0,0
2614,2010,4,19,21,167,9,12,1018,SE,29.95,0,0
2615,2010,4,19,22,155,8,12,1018,SE,33.97,0,0
2616,2010,4,19,23,152,8,11,1018,SE,35.76,0,0
2617,2010,4,20,0,110,8,11,1018,SE,37.55,0,0
2618,2010,4,20,1,94,8,10,1018,SE,38.44,0,0
2619,2010,4,20,2,100,8,9,1019,cv,0.89,0,0
2620,2010,4,20,3,100,7,9,1018,SE,1.79,0,0
2621,2010,4,20,4,94,7,9,1018,SE,3.58,0,0
2622,2010,4,20,5,87,7,8,1018,SE,4.47,0,0
2623,2010,4,20,6,82,7,8,1019,SE,5.36,0,0
2624,2010,4,20,7,83,8,10,1019,SE,8.49,0,0
2625,2010,4,20,8,94,8,12,1020,cv,0.89,0,0
2626,2010,4,20,9,92,8,13,1020,SE,1.79,0,0
2627,2010,4,20,10,84,8,15,1020,cv,0.89,0,0
2628,2010,4,20,11,69,7,16,1020,cv,2.68,0,0
2629,2010,4,20,12,83,2,17,1019,cv,4.47,0,0
2630,2010,4,20,13,90,2,19,1019,cv,6.26,0,0
2631,2010,4,20,14,95,2,19,1018,SE,3.13,0,0
2632,2010,4,20,15,73,1,19,1018,cv,1.79,0,0
2633,2010,4,20,16,66,1,19,1017,cv,4.92,0,0
2634,2010,4,20,17,77,1,18,1017,SE,4.02,0,0
2635,2010,4,20,18,80,1,17,1019,SE,7.15,0,0
2636,2010,4,20,19,76,0,16,1019,SE,10.28,0,0
2637,2010,4,20,20,80,2,15,1020,cv,0.89,0,0
2638,2010,4,20,21,71,-2,15,1021,SE,4.92,0,0
2639,2010,4,20,22,55,-2,15,1022,SE,9.84,0,0
2640,2010,4,20,23,53,-3,14,1022,SE,13.86,0,0
2641,2010,4,21,0,48,-2,13,1022,SE,16.99,0,0
2642,2010,4,21,1,52,0,12,1022,SE,17.88,0,0
2643,2010,4,21,2,46,1,12,1022,SE,19.67,0,0
2644,2010,4,21,3,38,1,12,1022,cv,0.89,0,0
2645,2010,4,21,4,30,-1,12,1022,NW,0.89,0,0
2646,2010,4,21,5,26,-2,12,1022,NW,4.91,0,0
2647,2010,4,21,6,27,0,12,1023,NE,1.79,0,0
2648,2010,4,21,7,47,2,12,1023,NW,4.02,0,1
2649,2010,4,21,8,50,4,12,1023,NW,9.83,0,2
2650,2010,4,21,9,51,4,12,1023,NW,16.98,0,0
2651,2010,4,21,10,48,4,12,1024,NW,22.79,0,1
2652,2010,4,21,11,51,6,11,1024,NW,28.6,0,2
2653,2010,4,21,12,49,5,13,1023,NW,35.75,0,0
2654,2010,4,21,13,51,3,13,1022,NW,42.9,0,0
2655,2010,4,21,14,39,2,13,1022,NW,50.95,0,0
2656,2010,4,21,15,23,2,13,1021,NE,4.92,0,0
2657,2010,4,21,16,16,2,13,1021,NW,5.81,0,0
2658,2010,4,21,17,26,2,13,1020,NW,11.62,0,0
2659,2010,4,21,18,32,2,13,1021,NW,15.64,0,0
2660,2010,4,21,19,35,2,12,1021,NE,1.79,0,1
2661,2010,4,21,20,34,3,12,1022,NE,4.92,0,2
2662,2010,4,21,21,46,3,11,1023,NE,8.05,0,0
2663,2010,4,21,22,44,4,10,1023,NE,11.18,0,1
2664,2010,4,21,23,41,6,9,1022,NE,14.31,0,2
2665,2010,4,22,0,34,6,9,1022,NW,3.13,0,3
2666,2010,4,22,1,31,6,9,1022,NE,1.79,0,4
